GEOID10,intersects_leveedarea
061110075071,0
061110059063,0
061110059062,0
061110064001,0
061110064002,0
061110064004,0
061110064005,0
061110064003,0
061110065001,0
061110065002,0
061110068003,0
061110068002,0
061110068001,0
061110069001,0
061110070001,0
061110071002,0
061110071001,0
061110072013,0
061110072012,0
061110072011,0
061110072022,0
061110072021,0
061110013013,0
061110003022,1
061110073001,0
061110012012,0
061110012011,0
061110012023,0
061110012021,0
061110012041,0
061110033005,0
061110015061,0
061110015062,0
061110014012,0
061110015021,0
061110015031,0
061110015063,0
061110015071,0
061110015073,0
061110016011,0
061110017001,0
061110017002,0
061110018001,0
061110019003,0
061110020003,0
061110020001,0
061110021021,1
061110052021,0
061110052022,0
061110052032,0
061110056002,1
061110029011,1
061110079041,0
061110056003,0
061110057001,1
061110053062,1
061110022001,1
061110023003,1
061110023002,1
061110025003,0
061110028001,1
061110013021,0
061110012022,0
061110028002,0
061110013011,1
061110015023,0
061110054012,0
061110054011,0
061110055041,0
061110054042,0
061110054031,0
061110055032,0
061110055021,0
061110055022,0
061110002001,1
061110003021,1
061110051001,1
061110051003,0
061110001001,0
061110009033,0
061110009032,0
061110009031,0
061110015022,0
061110015032,0
061110015033,0
061110016021,0
061110018002,0
061110018003,0
061110018004,0
061110019002,0
061110019004,0
061110019001,0
061110019005,0
061110009034,0
061110010012,1
061110010022,1
061110076072,1
061110076071,0
061110010023,0
061110010021,0
061110011022,0
061110045032,0
061110020002,0
061110022002,1
061110023001,1
061110024001,1
061110024002,0
061110025002,0
061110025001,0
061110025004,0
061110026001,0
061110026003,0
061110045041,0
061110076061,0
061110045042,0
061110010011,1
061110075081,0
061110031002,0
061110031001,0
061110080021,0
061110080052,0
061110059081,0
061110053042,1
061110080042,0
061110027002,0
061110027001,0
061110028003,0
061110028004,0
061110036081,0
061110041011,0
061110011011,1
061110011012,0
061110011021,0
061110079031,0
061110075082,0
061110009011,0
061110005001,1
061110081012,0
061110081011,0
061110075061,0
061110075062,0
061110075063,0
061110082022,0
061110082023,0
061110082021,0
061110083022,0
061110083021,0
061110083063,0
061110083031,1
061110083041,0
061110082011,0
061110082012,0
061110046001,0
061110036051,0
061110074022,0
061110044003,0
061110074023,0
061110059082,0
061110059091,0
061110047042,0
061110014021,0
061110014011,0
061110083042,0
061110084013,0
061110084011,0
061110084012,0
061110084024,0
061110084023,0
061110085003,0
061110053061,1
061110059013,0
061110059101,0
061110059015,0
061110050021,0
061110032012,0
061110033003,0
061110033004,0
061110033002,0
061110033001,0
061110032011,0
061110036052,0
061110036053,0
061110054041,0
061110055042,0
060170318002,0
060170308011,0
060170308012,0
060170308072,0
060170307041,0
060170308091,0
060170308092,0
060170309021,0
060170315021,0
060170315041,0
060170315023,0
060170315044,0
060170308083,0
060170305042,0
060170305053,0
060170302002,0
060170320002,0
060170306034,0
060170320003,0
060170304023,0
060170310002,0
060170307042,0
060170312002,0
060170313023,0
060170314024,0
060650432622,0
060650432641,0
060650432642,0
060650432643,0
060650432651,0
060650432652,0
060650422064,0
060650422092,0
060650423003,1
060650423004,1
060650424122,0
060650426202,1
060650505003,0
060650505005,0
060650506001,0
060650506002,0
060650506003,0
060070016003,0
060070016002,0
060070016001,1
060070017024,0
060070001021,1
060070018005,0
060070018001,0
060070018002,0
060070019002,0
060070019001,0
060070020001,0
060070021003,0
060070027006,0
060070022004,1
060070023005,0
061110076091,1
061110076101,1
061110076112,0
061110076122,1
061110076131,1
061110076132,1
061110076141,0
060650432653,0
060650432661,0
060650432671,0
060650432672,0
060650432701,0
060650432721,0
060650428003,0
060650430053,0
060650430081,0
060650432391,0
060650432662,0
060650452131,1
060650452132,1
060650452141,1
060650506004,0
060650507001,0
060650507002,0
060650507003,0
060650507004,0
060650509002,0
060070023001,0
060070017022,0
060070017023,0
060070017021,0
060070022002,0
060070018004,0
060070018003,0
060070019004,0
060070019003,0
061110076142,0
061110076143,0
061110076144,1
061110080023,0
061110086003,0
061110091003,0
061119901000,0
060650432722,0
060650432741,0
060650432761,0
060650432781,0
060650432782,0
060650432783,0
060650432791,0
060650432792,0
060650432911,0
060650432912,0
060650432913,0
060650452142,0
060650452151,1
060650452152,0
060650452153,0
060650452154,0
060650452161,1
060650452172,1
060650452221,1
060650452222,1
060650509003,0
060659810001,0
060650511001,0
060650511002,0
060650512001,0
060650512002,1
060650513001,1
060650514001,0
060659408001,1
060070020003,0
060070020005,0
060070020006,0
060070020002,0
060070020004,0
061110080041,0
061110080011,0
061110080012,0
061110003023,0
061110003043,1
061110007011,0
061110009012,0
061110010024,0
061110015072,0
061110016022,0
061110030101,0
060650422174,0
060650424102,0
060650425062,0
060650425212,0
060650426171,0
060650426172,0
060650426173,0
060650432914,0
060650432915,0
060650433161,0
060650433171,0
060650433172,0
060650433173,0
060650435062,0
060650435063,0
060650452223,1
060650452241,1
060650452242,0
060650452261,1
060650452262,1
060650452281,1
060650452282,0
060650452331,0
060650452332,0
060650453041,1
060659408002,1
060659409001,1
060659409002,1
060659410001,1
060659410002,1
060659410004,1
060070021001,0
060070021002,0
060070021005,0
060070021004,0
060070022003,0
061110030111,1
061110030112,1
061110036123,0
061110038021,0
061110043051,0
061110047111,0
061110047152,0
061110047171,0
061110050031,1
061110050032,0
060650426181,0
060650426182,0
060650426191,0
060650426201,1
060650426211,0
060650426212,0
060650426221,0
060650426231,0
060650426241,0
060650427063,0
060650435121,1
060650435122,1
060650435131,1
060650435171,1
060650435172,1
060650438072,0
060650438101,0
060650438102,0
060650453042,1
060650453043,1
060650456043,1
060650456044,1
060650456061,0
060650456062,0
060650456081,1
060650456082,1
060659411001,1
060659411002,1
060659412002,1
060659413001,1
060659413002,1
060659414001,1
060659414002,1
060659415001,1
060910100001,0
060910100005,0
060910100003,1
060910100002,0
060910100004,0
060070022001,0
060070023004,0
060070023003,0
060070023002,0
060070001022,1
060070001023,1
060070002011,1
060070002021,1
060070002012,1
060070002013,1
061110050041,1
061110051002,1
061110058011,0
061110058023,0
061110063013,0
061110074052,0
061110075065,0
061110075112,0
061110075122,0
060650427064,0
060650427152,0
060650427153,0
060650427241,0
060650427281,0
060650427291,0
060650427292,0
060650427293,0
060650438103,0
060650438111,0
060650438112,0
060650438121,0
060650438122,0
060650438131,0
060650438141,0
060650438181,0
060650438201,0
060650456091,0
060650456092,1
060650456093,1
060650457072,0
060650465001,0
060650466011,0
060650466022,0
060650436011,1
060650406072,0
060650408211,0
060650427441,1
060650432352,0
060650432522,0
060650432702,0
061090042001,0
061090042003,0
061090042002,0
060070002014,1
060070002023,1
060070002024,1
060070005012,1
060070005013,1
060070005014,1
060070005021,1
060070005022,1
060070005023,1
060070005024,1
060070003004,1
060070006031,1
060070006032,1
060070006033,1
060070006034,1
061110076102,0
061110076111,1
061110080022,0
061110080043,0
061110083032,1
061110086001,0
061110086002,0
061110086004,0
061110087001,0
061110088001,0
061110089001,0
061110091001,0
060650427301,0
060650427302,0
060650427311,0
060650427312,0
060650427321,0
060650427331,0
060650427332,0
060650427371,0
060650427381,0
060650438211,0
060650438221,0
060650438231,0
060650438232,0
060650441032,0
060650301011,0
060650301031,0
060650301041,1
060650301043,1
060650444051,0
060650444052,0
060650436012,1
060650436021,1
060650436022,1
060650438091,0
060650438132,0
060650444021,0
060650445161,0
060650467001,1
060650469001,1
060650472011,0
060650472021,1
060650432711,0
060650432784,0
060650514003,0
060659404001,1
060659401002,0
060659405001,1
060659405002,1
061090011003,0
061090011001,0
061090011002,0
061090012001,0
061090012003,0
061090012002,0
060070006041,1
060070008005,1
060070008006,1
060070011003,1
060070011004,1
060070011005,1
060070012003,1
060070012004,0
060070013004,0
060070014004,0
060070001031,1
060070001041,1
061110091002,0
061110091004,0
061119800001,0
061110003041,1
061110009021,0
061110012061,1
061110026002,0
061110030121,1
061110036093,1
061110036122,0
061110047101,0
060650427382,0
060650427391,0
060650427392,0
060650427401,0
060650427402,0
060650427411,0
060650427412,0
060650445072,0
060650445102,0
060650445171,1
060650445181,0
060650445182,1
060650445201,0
060650445202,0
060650445211,0
060650446051,1
060650446061,1
060650479001,0
060650479002,0
060650479003,0
060650479004,0
060650479005,0
060650481001,0
060659406002,1
060659410003,1
060659412003,1
060650456051,1
060650456052,1
061090012004,0
061090051004,0
061090051005,0
061090051001,0
061090051002,0
061090051006,0
061090051003,0
061090011004,0
061090021006,0
061090021003,0
061090021005,0
061090021002,0
061090021004,0
061090052011,0
061090021001,0
061090032001,0
061090032002,0
061090032003,0
061090032004,0
061090032005,0
061090032006,0
061090022001,0
061090022007,0
061090022006,0
060070036002,1
060070036003,1
060070036001,1
060070005011,1
060070002022,1
060070001042,1
060070001043,1
060070004011,1
060070004021,1
060070004022,1
060070004023,1
060070004024,1
060070009041,1
060070009042,0
060070009043,1
060070017031,0
060070017032,0
061110075143,0
061110080044,0
061110084022,0
061110087002,0
061110041012,0
061110045051,0
061110059113,0
061110076121,1
061110087003,0
061110088002,0
061110089002,0
060650427421,0
060650427431,0
060650427451,0
060650427452,0
060650430071,0
060650430072,0
060650430082,0
060650430091,0
060650302005,0
060650306013,0
060650308005,0
060650316013,0
060650401012,0
060650401021,0
060650482001,0
060650482002,0
060650483001,0
060650483002,1
060650487001,0
060650487002,0
060650456053,1
060650456054,1
060659800041,0
060659414003,1
060650449242,1
060650449232,1
060650446023,1
060650449072,1
060650449073,1
061090022002,0
061090041001,0
061090041003,0
061090041002,0
061090041004,0
061090022005,0
061090022004,0
061090022003,0
061090031001,0
061090031002,0
061090031003,0
061090031004,0
061090031005,0
061090052012,0
061099852021,0
060070003001,1
060070003002,1
060070003003,1
060070008004,1
060070006012,1
060070006013,1
060070006011,1
060070006042,1
060070006043,1
060070006044,1
060070007002,1
060070007001,1
060070007003,1
060070008003,1
060070017041,0
060070017042,0
060070017043,0
060070026011,0
060070026013,0
060070026021,0
060070026022,0
060070030011,0
060070030012,0
060070030013,0
060070030021,1
060070030022,0
060070030023,0
060070035012,1
060070035013,1
060070035021,1
061110003031,1
061110003032,1
061110003033,1
061110003042,1
061110004001,1
061110007012,0
061110007013,0
061110007021,0
061110007022,0
061110008004,0
061110010013,1
061110013012,0
061110013014,0
061110014022,0
061110014023,0
061110015024,0
060650430092,0
060650430101,0
060650430102,0
060650432063,0
060650432064,0
060650432113,0
060650403013,0
060650403014,0
060650407032,0
060650409013,0
060650409023,0
060650411012,0
060650411013,0
060650490001,0
060650490002,0
060650491001,0
060650491002,0
060650491003,0
060650494001,0
060650494002,1
060170316003,0
060170318003,0
060170303012,0
060170303022,0
060170318001,0
060170320001,0
060170308102,0
060179900000,0
060070008002,1
060070008001,1
060070010001,1
060070011001,1
060070012002,0
060070013003,1
060070013001,0
060070013002,0
060070014003,1
060070014002,1
060070035022,1
060070035023,1
060070035024,1
060070037001,1
060070037003,0
060070037004,1
060070030014,0
061110022003,1
061110023004,1
061110029012,1
061110029051,1
061110029052,1
061110030131,1
061110030132,1
061110036091,0
060650432114,0
060650432271,0
060650432272,0
060650432273,0
060650432281,0
060650411022,0
060650413011,0
060650413012,0
060650413021,0
060650413022,0
060650414051,0
060650414091,0
060650416004,0
060650417021,0
060650495002,1
060650496001,0
060650496002,0
060650497001,0
060650497002,0
060650449171,1
060650449172,1
060070014001,1
060070006045,1
060070007004,1
060070010003,0
060070010004,1
060070010005,1
060070010006,0
060070010002,1
060070011002,1
060070012001,0
060070015005,1
060070009011,1
060070037002,1
060070009031,1
060070009032,1
060070009033,0
060070009034,1
060070016004,0
060070026012,0
060070026023,0
060070030024,0
060070035011,1
060330004004,0
060330003002,0
060330009001,0
060330004001,0
060330009002,0
060330010003,1
060330010004,1
060330010005,0
060330011001,0
060330006002,0
061110036092,0
061110036121,0
061110038011,0
061110038012,0
061110042003,0
061110043041,0
061110043042,0
061110043043,0
061110043044,0
061110044002,0
061110044004,0
060170314023,0
060170308043,0
060170304024,0
060170306012,0
060170313022,0
060170312003,0
060170306033,0
060170314051,0
060170314042,0
060170306022,0
060170308032,0
060170314022,0
060170306025,0
060170311003,0
060170315022,0
060170312001,0
060170306023,0
060170313013,0
060170317001,0
060650432282,0
060650432291,0
060650432292,0
060650432293,0
060650432351,0
060650432392,0
060650432401,0
060650419043,0
060650419122,0
060650419131,0
060650420032,0
060650446062,1
060650449182,0
060650449191,0
060650449192,0
060650449193,0
060650449181,0
060650449231,1
060650449241,1
060650449252,1
060650449261,1
060650449301,0
060650451171,1
060070015001,1
060070015003,1
060070015004,1
060070015002,1
060070027002,0
060070024002,0
060070024005,0
060070024004,0
060070024003,0
060070024001,0
060070035014,1
060330007021,0
060330012003,0
060330013002,1
060330012001,0
060330013001,1
060330008023,0
060330001001,1
060330006001,0
060330010002,0
060330009003,1
060330006003,0
060330008011,0
060330013003,0
060330013004,0
060330012002,0
061110045061,0
061110045062,0
061110045063,0
061110047041,1
061110047102,0
061110047103,0
061110047112,0
061110047151,0
061110047161,0
061110047162,0
061110047172,0
060170314063,0
060170308031,0
060170311001,0
060170311002,0
060170314061,0
060170315031,0
060170313012,0
060170308033,0
060170310001,0
060170308041,0
060170310003,0
060170314062,0
060170315032,0
060170315043,0
060170310004,0
060170314064,0
060170306021,0
060170306024,0
060170308101,0
060170315042,0
060170313011,0
060170303023,0
060170303024,0
060170306032,0
060170305041,0
060170305022,0
060170305051,0
060170309012,0
060170305043,0
060170304025,0
060650432402,0
060650432421,0
060650432422,0
060650432441,0
060650432442,0
060650449194,0
060650449211,0
060650449221,0
060650449251,1
060650449262,1
060650449271,0
060650449272,0
060650449281,0
060650449282,0
060650451172,1
060650451191,1
060650451241,1
060650452171,1
060650457071,1
060650457073,1
060650465002,0
060650465003,0
060650465004,0
060070034001,1
060070034002,1
060070025004,0
060070025003,0
060070025001,0
060330004005,0
060330005013,0
060330005011,0
060330005021,0
060330004003,0
060330003001,1
060330001002,1
060330011002,0
060330005012,0
060330007023,0
060330007022,0
061110049011,0
061110049021,1
061110049022,0
061110052041,0
061110052042,0
061110052051,0
061110052052,0
